Date,Tweet,User,Tweet ID,Tweet Url,Cleaned Tweet,Sentiment,Confidence
2022-12-21 04:48:45+00:00,"¿qué grupos masculinos escuchas?

✅STRAY KIDS
✅BTS
✅EXO a veces
✅NCT (solo dream)
❌TXT
❌ENHYPEN
❌ATEEZ
❌MONSTA X
❌ASTRO
❌SHINEE
❌DAY 6
❌THE BOYZ
❌IKON
❌SEVENTEEN
❌GOT7
❌P1HARMONY
❌T1419
❌CIX
❌EPEX
❌2PM
❌SF9
❌TREASURE
❌CRAVITY
❌XDINARY HEROES 
❌KNK",05O2JS,1605425014999851009,https://twitter.com/05O2JS/status/1605425014999851009,¿qué grupos masculinos escuchas? ✅stray kid ✅bts ✅exo veces ✅nct (solo dream) ❌txt ❌enhypen ❌ateez ❌monsta x ❌astro ❌shinee ❌day 6 ❌the boyz ❌ikon ❌seventeen ❌got7 ❌p1harmony ❌t1419 ❌cix ❌epex ❌2pm ❌sf9 ❌treasure ❌cravity ❌xdinary hero ❌knk,neutral,0.8938543200492859
2022-12-20 20:10:34+00:00,"I just built a new responsive website for my wife's life-coaching business; used Astro (blog template) + Google Sheets backend for posts. Very fun project, practicing some CSS flexbox and grid along the way!
https://t.co/ODdqXFg6ix",SrJSDev,1605294609839837185,https://twitter.com/SrJSDev/status/1605294609839837185,"built new responsive website wife's life-coaching business; used astro (blog template) + google sheet backend posts. fun project, practicing cs flexbox grid along way!",positive,0.9418542385101318
2022-12-20 19:31:17+00:00,"@PurposeOf1 @OURshow @astrodotbuild @Firebase Are you getting an error? I'm assuming you are using JS.
Are you importing doc and setDoc?
Got code I can see?",lifelongdev,1605284723194056719,https://twitter.com/lifelongdev/status/1605284723194056719,1 getting error? i'm assuming using js. importing doc setdoc? got code see?,negative,0.6407329440116882
2022-12-20 18:20:04+00:00,"¿Qué grupos masculinos escuchas?
❌STRAY KIDS
❌BTS
❌EXO
❌NCT 
✅TXT
❌ENHYPEN 
❌ATEEZ
❌MONSTA X
❌ASTRO
❌SHINEE
❌DAY 6
❌THE BOYZ
❌IKON
❌SEVENTEEN
❌GOT7
❌P1HARMONY
❌T1419
❌CIX
❌EPEX
❌2PM
❌SF9
❌TREASURE
❌CRAVITY
❌XDINARY HEROES 
❌KNK",LovesickforJs,1605266801675345936,https://twitter.com/LovesickforJs/status/1605266801675345936,¿qué grupos masculinos escuchas? ❌stray kid ❌bts ❌exo ❌nct ✅txt ❌enhypen ❌ateez ❌monsta x ❌astro ❌shinee ❌day 6 ❌the boyz ❌ikon ❌seventeen ❌got7 ❌p1harmony ❌t1419 ❌cix ❌epex ❌2pm ❌sf9 ❌treasure ❌cravity ❌xdinary hero ❌knk,neutral,0.8877833485603333
2022-12-19 19:17:52+00:00,"If you're looking to get started with Xata, we recently added @sveltejs, @astrodotbuild and @solid_js to our growing list of starters. Dive on in with your favorite framework and join the #XataChallenge during the holidays🎄

https://t.co/VRBeMYGWV0",xata,1604918957869191168,https://twitter.com/xata/status/1604918957869191168,"looking get started xata, recently added , _js growing list starters. dive favorite framework join xatachallenge holidays🎄",positive,0.8554913997650146
2022-12-19 09:29:36+00:00,"@jwickers @impatienceisav1 @solid_js @QwikDev Different SSR, different reactivity. Slight complexity overhead. So kinda a wash on any potential perf gains. We do similar with Astro, but Astro doesn't have its own client-capable library. So it's a harder sell, but maybe some ecosystem benefits or subjective DX things.",RyanCarniato,1604770918055571456,https://twitter.com/RyanCarniato/status/1604770918055571456,"1 _js different ssr, different reactivity. slight complexity overhead. kinda wash potential perf gains. similar astro, astro client-capable library. harder sell, maybe ecosystem benefit subjective dx things.",neutral,0.7566310167312622
2022-12-18 23:11:41+00:00,@EattadeekEmank @RatTrapFights or he js know how to fight ..,AstroLailaa,1604615413265944576,https://twitter.com/AstroLailaa/status/1604615413265944576,j know fight ..,neutral,0.8185543417930603
2022-12-18 19:04:32+00:00,"@astro_jaz No need to apologize, I'm sure you will post better ones soon 🙂🙏💫🦋",js3407988,1604553215743336453,https://twitter.com/js3407988/status/1604553215743336453,"_jaz need apologize, i'm sure post better one soon 🙂🙏💫🦋",positive,0.8153806328773499
2022-12-18 12:56:11+00:00,aaaahhhh i miss being deunk 🥰🤭,astro_js_,1604460515857956864,https://twitter.com/astro_js_/status/1604460515857956864,aaaahhhh miss deunk 🥰🤭,positive,0.9568597674369812
2022-12-18 00:19:16+00:00,@js_moonPH @ArohaJennyf Thissssss 😌,iam_chin2hj6,1604270034058375169,https://twitter.com/iam_chin2hj6/status/1604270034058375169,_moonph thissssss 😌,positive,0.8210695385932922
2022-12-17 22:40:55+00:00,@manucorporat @vite_js @astrodotbuild @QwikDev Oh yea. Last year I had a similar fun with gingerbread frameworks 😁🎉 https://t.co/exrL1elXIn,KrisPlatis,1604245281771589633,https://twitter.com/KrisPlatis/status/1604245281771589633,_js oh yea. last year similar fun gingerbread framework 😁🎉,positive,0.9851740002632141
2022-12-17 22:02:29+00:00,Check out Julio Rodriguez 2022 Chronicles Revolution Astro Rookie #33 RC Parallel SP https://t.co/GPmZ0JcHoS #eBay via @eBay,LJsCardCave,1604235610872479744,https://twitter.com/LJsCardCave/status/1604235610872479744,check julio rodriguez 2022 chronicle revolution astro rookie 33 rc parallel sp ebay via,neutral,0.9272711873054504
2022-12-17 21:55:28+00:00,@manucorporat @vite_js @astrodotbuild @QwikDev Nice 😊,Dominus_Kelvin,1604233846073032704,https://twitter.com/Dominus_Kelvin/status/1604233846073032704,_js nice 😊,positive,0.9592607021331787
2022-12-17 21:38:56+00:00,Celebrating with @vite_js and @astrodotbuild and @QwikDev 🎉🍪 https://t.co/z9p6VNAKGT,manucorporat,1604229683456917511,https://twitter.com/manucorporat/status/1604229683456917511,celebrating _js 🎉🍪,positive,0.9554248452186584
2022-12-17 03:16:24+00:00,Confused between Astro and Next Js,Ashishjas2002,1603952221548605440,https://twitter.com/Ashishjas2002/status/1603952221548605440,confused astro next j,neutral,0.7168127298355103
2022-12-17 03:02:42+00:00,@JS_15_ ..and you made even greater ones out of that attempt.,AstroAnimates,1603948773247434752,https://twitter.com/AstroAnimates/status/1603948773247434752,_15_ ..and made even greater one attempt.,neutral,0.722766101360321
2022-12-17 00:45:35+00:00,"Write your next, nuxt, svelte, astro app in vanilla JS, only then can you begin to convince me how bad tailwind is. If you want to be a purist so be it, but don’t pick and choose what to be pure about.",awcodes1,1603914266842497024,https://twitter.com/awcodes1/status/1603914266842497024,"write next, nuxt, svelte, astro app vanilla js, begin convince bad tailwind is. want purist it, don’t pick choose pure about.",negative,0.5390550494194031
2022-12-16 19:33:17+00:00,@Astro_Lou Thank you for your inquiry. $COSM is trading today and can be purchased. Holders of $COSM are affected as we await delivery of new shares to distribute to accounts. We will update accounts as soon as they are received. We greatly appreciate your patience and understanding. ^JS,TDAmeritrade,1603835674653753350,https://twitter.com/TDAmeritrade/status/1603835674653753350,_lou thank inquiry. $cosm trading today purchased. holder $cosm affected await delivery new share distribute accounts. update account soon received. greatly appreciate patience understanding. ^js,positive,0.9140937328338623
2022-12-16 19:27:45+00:00,"@Astro_Lou If you are having issues buying more shares, please give us a call at 1-800-669-3900. We would be happy to assist you. ^JS",TDAmeritrade,1603834282518118412,https://twitter.com/TDAmeritrade/status/1603834282518118412,"_lou issue buying shares, please give u call 1-800-669-3900. would happy assist you. ^js",positive,0.7031989097595215
2022-12-16 17:53:10+00:00,"@sidi_jeddou_dev @harshhhdev @BHolmesDev @lucperkins @nancedev @astrodotbuild CSS is usually among the last thing that you optimize for. 

One unoptimized image, one inappropriate npm package, code-splitting not done properly, and loading large amounts of JS in general, contribute way more to slow page loads",diyan_slavov,1603810482170871816,https://twitter.com/diyan_slavov/status/1603810482170871816,"_jeddou_dev cs usually among last thing optimize for. one unoptimized image, one inappropriate npm package, code-splitting done properly, loading large amount j general, contribute way slow page load",negative,0.8588895201683044
2022-12-16 17:51:32+00:00,"@sidi_jeddou_dev @harshhhdev @BHolmesDev @lucperkins @nancedev @astrodotbuild I don't really care about convincing him, but its obvious that people are trying to optimize for the wrong things sometimes

If these bem-y, css-in-js-y approaches work for you, then go for it",diyan_slavov,1603810068109180962,https://twitter.com/diyan_slavov/status/1603810068109180962,"_jeddou_dev really care convincing him, obvious people trying optimize wrong thing sometimes bem-y, css-in-js-y approach work you, go",negative,0.5757731795310974
2022-12-16 07:42:18+00:00,"@SebastianRoehl @astrodotbuild If you know React, Next.js docs are pretty decent as well. They have a nice walk through",nilansaha,1603656752603754496,https://twitter.com/nilansaha/status/1603656752603754496,"know react, next.js doc pretty decent well. nice walk",positive,0.9420044422149658
2022-12-16 07:35:44+00:00,"@SebastianRoehl @astrodotbuild I learnt it my watching coding streams. I already knew React so its not a bit learning curve from there.

This channel has a ton of Next.js stuff
https://t.co/pcThzWHSzj",nilansaha,1603655099477524480,https://twitter.com/nilansaha/status/1603655099477524480,learnt watching coding streams. already knew react bit learning curve there. channel ton next.js stuff,neutral,0.8593360185623169
2022-12-16 07:33:48+00:00,"@nilansaha Do you know cool resources to learn Next.js? I tried it twice already, but it never really ""clicked"" for me. 
Recently started to use @astrodotbuild and that felt way more natural to me than using Next.js.",SebastianRoehl,1603654609964531712,https://twitter.com/SebastianRoehl/status/1603654609964531712,"know cool resource learn next.js? tried twice already, never really ""clicked"" me. recently started use felt way natural using next.js.",positive,0.7149825096130371
2022-12-16 06:10:33+00:00,the laughing baby background sound needs to fucking end that shit is cringe af,astro_js_,1603633661903245312,https://twitter.com/astro_js_/status/1603633661903245312,laughing baby background sound need fucking end shit cringe af,negative,0.9476704001426697
2022-12-16 04:28:20+00:00,@tomWritesCode @astrodotbuild @mdx_js @tailwindcss What about AlpineJS?,j13ncom,1603607938144378880,https://twitter.com/j13ncom/status/1603607938144378880,_js alpinejs?,neutral,0.8980339765548706
2022-12-16 00:36:09+00:00,"@astrodotbuild gave us a zero JS runtime paving the way for some great @____lighthouse scores.

Seeing these numbers across the site was made easy with the awesome Unlighthouse by @harlan_zw. https://t.co/MzhijeFZOh",tomWritesCode,1603549504447184898,https://twitter.com/tomWritesCode/status/1603549504447184898,gave u zero j runtime paving way great @____lighthouse scores. seeing number across site made easy awesome unlighthouse _zw.,positive,0.9464166760444641
2022-12-16 00:36:06+00:00,We reached for @astrodotbuild for the new project as it offered a lot of nice features and the ability to pick up and run really quickly. We also went with @mdx_js for our blog posts and @tailwindcss for styling.,tomWritesCode,1603549493361721345,https://twitter.com/tomWritesCode/status/1603549493361721345,reached new project offered lot nice feature ability pick run really quickly. also went _js blog post styling.,positive,0.9639734625816345
2022-12-15 20:46:17+00:00,@dustinhyle @volodarik @astrodotbuild Lemon have internal Next.js based app. So using @astrodotbuild here will give reusability of components with shipping zero js to client. Even @nextjs static export or static generation will work better. I personally believe WP always bad choice nowadays.,k_anisimovv,1603491660016541713,https://twitter.com/k_anisimovv/status/1603491660016541713,lemon internal next.js based app. using give reusability component shipping zero j client. even static export static generation work better. personally believe wp always bad choice nowadays.,neutral,0.49149513244628906
2022-12-15 17:00:43+00:00,"Few shout outs. First, massive thanks to @netlify for hosting! @BHolmesDev for @astrodotbuild . There’s a smattering of @tailwindcss (thanks @adamwathan ), #sass, @greensock GSAP &amp; @PixiJS . No hint of react etc. Just vanilla js/css/html. 

https://t.co/86alocMMD5

💙💛🕊️",pddykn,1603434891911352320,https://twitter.com/pddykn/status/1603434891911352320,"shout outs. first, massive thanks hosting! . there’s smattering (thanks ), sass, gsap &amp; . hint react etc. vanilla js/css/html. 💙💛🕊️",positive,0.9797539114952087
2022-12-15 16:31:00+00:00,"Add a headless CMS to Astro in 3 easy steps

""Astro is a lightweight web framework capable of shipping highly performant websites with minimal (or non-existent) JavaScript bundles. ""

https://t.co/520fzKMToI",CosmicJS,1603427414784229376,https://twitter.com/CosmicJS/status/1603427414784229376,"add headless cm astro 3 easy step ""astro lightweight web framework capable shipping highly performant website minimal (or non-existent) javascript bundles. """,positive,0.5076132416725159
2022-12-15 15:54:15+00:00,Thug could've told Gunna to go ahead and do it. If that's not the case then he would've been told. Js,Astro_Rampage94,1603418167224799233,https://twitter.com/Astro_Rampage94/status/1603418167224799233,thug could've told gunna go ahead it. that's case would've told. j,neutral,0.8392468690872192
2022-12-15 15:30:14+00:00,"2) Partial hydration like Astro was a nice challenge to achieve (hope I’m not wrong)

Each portion of the page is hydrated once you reach a specific section while scrolling..in that case js lo is preloaded way before in order to avoid layout shifting 

⬇️ for the implementation https://t.co/6h8UzC3Jix",riccardoperra0,1603412122113028097,https://twitter.com/riccardoperra0/status/1603412122113028097,2) partial hydration like astro nice challenge achieve (hope i’m wrong) portion page hydrated reach specific section scrolling..in case j lo preloaded way order avoid layout shifting ⬇️ implementation,neutral,0.6690851449966431
2022-12-15 12:13:34+00:00,"@astrodotbuild @nannoucc @vite_js @rustlang Here it is 🤤
https://t.co/BHCBilkd8s",Julian_Cataldo,1603362628528734208,https://twitter.com/Julian_Cataldo/status/1603362628528734208,_js 🤤,positive,0.6144564747810364
2022-12-15 12:12:29+00:00,"It works 🫣!!

Nannou x Astro, via WASM, with HMR, multiples crates/sketches as linked pnpm packages…

@astrodotbuild x @nannoucc x @vite_js x @rustlang  #Rust #WASM #creativecoding… https://t.co/m9s8rvrKWs",Julian_Cataldo,1603362355160780801,https://twitter.com/Julian_Cataldo/status/1603362355160780801,"work 🫣!! nannou x astro, via wasm, hmr, multiple crates/sketches linked pnpm packages… x x _js x rust wasm creativecoding…",neutral,0.7989669442176819
2022-12-15 02:29:16+00:00,javascript when everything is an object and everything is copy by value except they are copying things by reference 💔💔 i love you js never change,astronomy487,1603215586695282688,https://twitter.com/astronomy487/status/1603215586695282688,javascript everything object everything copy value except copying thing reference 💔💔 love j never change,negative,0.5577425956726074
2022-12-14 18:00:25+00:00,"@Astro_Healer_Sh Remarkable!

I rear a few pairs of lovebirds, budgerigers and Java sparrows. I can relate very closely with your lovely video.",JSRoyChoudhury,1603087526977224704,https://twitter.com/JSRoyChoudhury/status/1603087526977224704,"_healer_sh remarkable! rear pair lovebirds, budgerigers java sparrows. relate closely lovely video.",positive,0.9669323563575745
2022-12-14 17:57:38+00:00,"I don’t normally wish ex-WWE to Aew this quick. but Mandy DESERVES to wrestle! Her improvement has been astro and she carried the Women through not 1, but 2 eras. And this is how they do her?",RealDeal_JS,1603086828852187142,https://twitter.com/RealDeal_JS/status/1603086828852187142,"don’t normally wish ex-wwe aew quick. mandy deserves wrestle! improvement astro carried woman 1, 2 eras. her?",neutral,0.5894606113433838
2022-12-14 17:52:11+00:00,"@SupernovaZona JavaScript, Python, Vue.js, Three.js, &amp; Astro

Still figuring out which CSS preprocessor I should use.",DeesClouds,1603085456568356864,https://twitter.com/DeesClouds/status/1603085456568356864,"javascript, python, vue.js, three.js, &amp; astro still figuring cs preprocessor use.",neutral,0.8601781725883484
2022-12-14 15:29:03+00:00,"Using the power of Vite.js, we received Astro: an agnostic framework that can work as SSG (static site generator) and provide SSR (server-side rendering). https://t.co/5xwGKuWjUm
#typescript #javascript #webdev https://t.co/Sgu6R2Zv6f",mwycliffe_dev,1603049436116140032,https://twitter.com/mwycliffe_dev/status/1603049436116140032,"using power vite.js, received astro: agnostic framework work ssg (static site generator) provide ssr (server-side rendering). typescript javascript webdev",neutral,0.7917998433113098
2022-12-14 11:04:25+00:00,@astro_numi IM GOOD JS LIKE RLLY TIRED HBU,slvryflwrs,1602982837472628736,https://twitter.com/slvryflwrs/status/1602982837472628736,_numi im good j like rlly tired hbu,neutral,0.4854307174682617
2022-12-14 08:08:41+00:00,"@Steve8708 @NotionHQ @QwikDev @solid_js I'd suggest using Obsidian @obsdmd for your notes, then just publish as a site with anything that can handle .md files, like @astrodotbuild (I assume Qwik City and SolidStart could both easily handle that).",iainsimmons,1602938616140820480,https://twitter.com/iainsimmons/status/1602938616140820480,"8708 _js i'd suggest using obsidian notes, publish site anything handle .md files, like (i assume qwik city solidstart could easily handle that).",neutral,0.812727689743042
2022-12-14 03:46:34+00:00,@js_moonPH Cute ng scented candle doc 🥹,iam_chin2hj6,1602872651571433472,https://twitter.com/iam_chin2hj6/status/1602872651571433472,_moonph cute ng scented candle doc 🥹,positive,0.9149171113967896
2022-12-14 01:38:47+00:00,"Check out this week's episode of #JavaScriptJabber with @FredKSchott

#JSJ: Astro

Youtube link: https://t.co/QpG63hK3fd 

Website link: https://t.co/NDwl88vWep https://t.co/Ocm4s9ZClS",JSJabber,1602840492093280257,https://twitter.com/JSJabber/status/1602840492093280257,check week's episode javascriptjabber jsj: astro youtube link: website link:,neutral,0.9219695329666138
2022-12-13 21:46:08+00:00,"Stylify CSS: Automated utility-first CSS bundles splitting into CSS... (Stylifycss)

Stylify CSS: Automated utility-first CSS bundles splitting into CSS layers in Astro.buildUti...

Add your highlights:
https://t.co/Chh2mERY8U
 #javascript #js",JavaScript_b,1602781944781373440,https://twitter.com/JavaScript_b/status/1602781944781373440,stylify css: automated utility-first cs bundle splitting css... (stylifycss) stylify css: automated utility-first cs bundle splitting cs layer astro.builduti... add highlights: javascript j,neutral,0.8681771159172058
2022-12-13 21:41:12+00:00,"@joebell_ @astrodotbuild Nothing fully productionised yet, but our entire NextJS SPA is going SSG first with SSR for the API portion, minimal JS is the sim 👍",cbarratto,1602780701664940034,https://twitter.com/cbarratto/status/1602780701664940034,"_ nothing fully productionised yet, entire nextjs spa going ssg first ssr api portion, minimal j sim 👍",neutral,0.7118839621543884
2022-12-13 13:54:30+00:00,"@cxnfid That shit fire, not vapes tho, js that good shit",astroftp,1602663253162823680,https://twitter.com/astroftp/status/1602663253162823680,"shit fire, vapes tho, j good shit",positive,0.8498420119285583
2022-12-13 10:53:39+00:00,"Compilation of my favorite forehead Moonbin photos 🔥
#문빈_산하_INCENSE 
#MOONBIN #문빈 #ASTRO @offclASTRO https://t.co/DI0rcEo5bK",js_moonPH,1602617743207182336,https://twitter.com/js_moonPH/status/1602617743207182336,compilation favorite forehead moonbin photo 🔥 문빈_산하_incense moonbin 문빈 astro,positive,0.8854747414588928
2022-12-13 10:24:23+00:00,"True story. Choked on my bibimbap when I saw this. Exposed forehead Moonbin is wayyyy hotter than gochujang 🔥
#문빈_산하_INCENSE 
#MOONBIN #문빈 #ASTRO @offclASTRO https://t.co/VkTkvKw9Rp",js_moonPH,1602610377833197570,https://twitter.com/js_moonPH/status/1602610377833197570,true story. choked bibimbap saw this. exposed forehead moonbin wayyyy hotter gochujang 🔥 문빈_산하_incense moonbin 문빈 astro,positive,0.7992207407951355
2022-12-13 08:21:49+00:00,"i changed my personal website from gatsby js to astro js 
     
          gatsby js                                        astro js https://t.co/ojGz5yV7m7",juliansyahrifq1,1602579531251953665,https://twitter.com/juliansyahrifq1/status/1602579531251953665,changed personal website gatsby j astro j gatsby j astro j,neutral,0.8866089582443237
2022-12-13 02:48:05+00:00,@astro_jaz Apollo 8 earth rise was taken Christmas eve. I believe Jim Lovell took the picture,js3407988,1602495543556579328,https://twitter.com/js3407988/status/1602495543556579328,_jaz apollo 8 earth rise taken christmas eve. believe jim lovell took picture,neutral,0.8321532011032104
2022-12-13 01:35:09+00:00,"Hear me out:
a site that delivers either a fast, static astro page OR an over the top next page with all the animations and weird stuff you can do when shipping a lot of js

and it choses what it will ship based on... something that I don't know yet

edge enables this right..??",bedesqui,1602477188959580160,https://twitter.com/bedesqui/status/1602477188959580160,"hear out: site delivers either fast, static astro page top next page animation weird stuff shipping lot j choses ship based on... something know yet edge enables right..??",negative,0.6621626615524292
2022-12-12 21:45:33+00:00,@anbraten @GitHubCopilot keen eye 😊 A rework of our site: https://t.co/PC7NmMtlJn (not published yet). I don't want to use @WordPress anymore. Working with @astrodotbuild is a blast. You have the whole js ecosystem at your fingertips. Integrated with @gitlab and @Cloudflare 🔥. I never want to go back.,fratzinger_,1602419408999223306,https://twitter.com/fratzinger_/status/1602419408999223306,keen eye 😊 rework site: (not published yet). want use anymore. working blast. whole j ecosystem fingertips. integrated 🔥. never want go back.,positive,0.9459971785545349
2022-12-12 17:51:47+00:00,Holy guacamole! I just hit a 96% in performance using Astro.js. I haven't even optimized anything yet and just wanted to give it a test drive. Normally I'd expect something in the 70's prior to image optimization and removing unused code. #Astrojs #optimization #performance,GmoMedel,1602360581914529797,https://twitter.com/GmoMedel/status/1602360581914529797,holy guacamole! hit 96% performance using astro.js. even optimized anything yet wanted give test drive. normally i'd expect something 70's prior image optimization removing unused code. astrojs optimization performance,positive,0.9125952124595642
2022-12-12 17:24:27+00:00,Trying to think of a reason to not use @astrodotbuild when you simply need a vanilla JS env 🙄....,lorrehuggan,1602353701825675264,https://twitter.com/lorrehuggan/status/1602353701825675264,trying think reason use simply need vanilla j env 🙄....,negative,0.542908251285553
2022-12-12 16:49:32+00:00,"Why is this especially cool?

1. Astro is zero-JS by default and if you know me, you know I like that. The less JS my app has the better

2. Astro + Svelte is compatible with all Tauri security features, especially freezePrototype which prevents prototype pollution",jonasKruckie,1602344916532822019,https://twitter.com/jonasKruckie/status/1602344916532822019,"especially cool? 1. astro zero-js default know me, know like that. le j app better 2. astro + svelte compatible tauri security features, especially freezeprototype prevents prototype pollution",positive,0.9089767336845398
2022-12-12 12:00:56+00:00,Cranking on a little blog using @astrodotbuild and still haven’t had to use any client side js. I feel no pressure either because I know I can add my framework of choice at any time without pain.,michael_rispoli,1602272288182861827,https://twitter.com/michael_rispoli/status/1602272288182861827,cranking little blog using still haven’t use client side js. feel pressure either know add framework choice time without pain.,negative,0.5745407938957214
2022-12-12 00:22:59+00:00,"Top web app frameworks for 2023:

1. HTML
2. CSS
3. Astro @astrodotbuild 
4. Svelte @sveltejs
5. SolidJS @solid_js",rwwagner90,1602096642521456642,https://twitter.com/rwwagner90/status/1602096642521456642,top web app framework 2023: 1. html 2. cs 3. astro 4. svelte 5. solidjs _js,neutral,0.7349916100502014
2022-12-11 11:58:57+00:00,"@mibu_uk @astrodotbuild @TightenCo It's not mine either but it's a good opportunity to work on my front-end and JS skills. 🙂

Jigsaw looks cool though I've never used it. 

Before Astro, I was using Sculpin and still use it for some projects.",opdavies,1601909400746221572,https://twitter.com/opdavies/status/1601909400746221572,"_uk mine either good opportunity work front-end j skills. 🙂 jigsaw look cool though i've never used it. astro, using sculpin still use projects.",positive,0.9047414660453796
2022-12-11 11:08:06+00:00,"@opdavies @astrodotbuild Noooo 😅
I'm already using Astro and Next.js for various bits and bobs but it's not my forte. They're great until I have a problem... 🫠

Just discovered/reading the docs. for @TightenCo's Jigsaw and it looks 😻",mibu_uk,1601896601588568064,https://twitter.com/mibu_uk/status/1601896601588568064,noooo 😅 i'm already using astro next.js various bit bob forte. they're great problem... 🫠 discovered/reading docs. 's jigsaw look 😻,positive,0.9645587205886841
2022-12-11 10:37:41+00:00,"@mibu_uk I've switched my personal website to @astrodotbuild. Markdown support and syntax highlighting out of the box, and zero JS by default.

https://t.co/51IY3Pwulj",opdavies,1601888947835228161,https://twitter.com/opdavies/status/1601888947835228161,"_uk i've switched personal website . markdown support syntax highlighting box, zero j default.",neutral,0.8680638670921326
2022-12-11 08:20:57+00:00,@jpschroeder @nuxt_js @reactjs @astrobuild astro supports major frameworks,alvaisy,1601854536385191939,https://twitter.com/alvaisy/status/1601854536385191939,_js astro support major framework,neutral,0.6843206286430359
2022-12-10 09:39:19+00:00,"The last part of the Astro JS Basics Tutorial has been released. If you haven't tried @astrodotbuild  yet, I highly recommend giving it a try!

In this series, we build a simple static website with Astro and Tailwind CSS and deploy it on Netlify!

https://t.co/eDnGLQW02B",StefanRows,1601511871424892928,https://twitter.com/StefanRows/status/1601511871424892928,"last part astro j basic tutorial released. tried yet, highly recommend giving try! series, build simple static website astro tailwind cs deploy netlify!",positive,0.8881657123565674
